Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:29:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:29:40 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:29:41 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:29:42 PM  1000      1453   48.24    0.00    0.00    0.00   48.24     0  java
11:29:43 PM  1000      1453   61.90    0.00    0.00    0.00   61.90     0  java
11:29:44 PM  1000      1453   62.65    0.00    0.00    0.00   62.65     0  java
11:29:45 PM  1000      1453   55.81    0.00    0.00    0.00   55.81     0  java
11:29:46 PM  1000      1453   73.68    0.00    0.00    0.00   73.68     0  java
11:29:47 PM  1000      1453   51.72    0.00    0.00    0.00   51.72     0  java
11:29:48 PM  1000      1453   39.13    0.00    0.00    0.00   39.13     0  java
11:29:49 PM  1000      1453   50.00    0.00    0.00    0.00   50.00     0  java
11:29:50 PM  1000      1453   44.32    0.00    0.00    0.00   44.32     0  java
11:29:51 PM  1000      1453   46.67    0.00    0.00    0.00   46.67     0  java
11:29:52 PM  1000      1453   28.42    0.00    0.00    0.00   28.42     0  java
11:29:53 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:29:54 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1453   35.76    0.00    0.00    0.00   35.76     -  java
