Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:34:38 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:34:39 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:34:40 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:34:41 PM  1000      1453   43.53    2.35    0.00    0.00   45.88     0  java
11:34:42 PM  1000      1453   42.22    4.44    0.00    0.00   46.67     0  java
11:34:43 PM  1000      1453   36.26    3.30    0.00    0.00   39.56     0  java
11:34:44 PM  1000      1453   51.19    4.76    0.00    0.00   55.95     0  java
11:34:45 PM  1000      1453   47.67    0.00    0.00    0.00   47.67     0  java
11:34:46 PM  1000      1453   35.56    1.11    0.00    0.00   36.67     0  java
11:34:47 PM  1000      1453   26.09    4.35    0.00    0.00   30.43     0  java
11:34:48 PM  1000      1453   34.04    1.06    0.00    0.00   35.11     0  java
11:34:49 PM  1000      1453   42.70    0.00    0.00    0.00   42.70     0  java
11:34:50 PM  1000      1453   27.66    6.38    0.00    0.00   34.04     0  java
11:34:51 PM  1000      1453   17.58    3.30    0.00    0.00   20.88     0  java
11:34:52 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:34:53 PM  1000      1453    2.04    0.00    0.00    0.00    2.04     0  java
Average:     1000      1453   26.25    2.03    0.00    0.00   28.28     -  java
