Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:37:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:46 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:37:47 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:37:48 PM  1000      1453   29.79    0.00    0.00    0.00   29.79     0  java
11:37:49 PM  1000      1453   28.72    0.00    0.00    0.00   28.72     0  java
11:37:50 PM  1000      1453   38.71    0.00    0.00    0.00   38.71     0  java
11:37:51 PM  1000      1453   29.03    2.15    0.00    0.00   31.18     0  java
11:37:52 PM  1000      1453   22.34    9.57    0.00    0.00   31.91     0  java
11:37:53 PM  1000      1453   74.65   11.27    0.00    0.00   85.92     0  java
11:37:54 PM  1000      1453   28.42    1.05    0.00    0.00   29.47     0  java
11:37:55 PM  1000      1453   31.25    1.04    0.00    0.00   32.29     0  java
11:37:56 PM  1000      1453   35.87    0.00    0.00    0.00   35.87     0  java
11:37:57 PM  1000      1453   44.32    1.14    0.00    0.00   45.45     0  java
11:37:58 PM  1000      1453   27.96    5.38    0.00    0.00   33.33     0  java
11:37:59 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:38:00 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1453   24.82    1.93    0.00    0.00   26.75     -  java
