Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:33:52 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:33:53 PM  1000      1453      0.00      0.00 1612672  525492  13.01  java
11:33:54 PM  1000      1453      0.00      0.00 1612672  525492  13.01  java
11:33:55 PM  1000      1453     16.13      0.00 1612672  525576  13.01  java
11:33:56 PM  1000      1453     32.43      0.00 1612672  525648  13.01  java
11:33:57 PM  1000      1453     45.56      0.00 1612672  525812  13.02  java
11:33:58 PM  1000      1453     18.82      0.00 1612672  525888  13.02  java
11:33:59 PM  1000      1453      0.00      0.00 1612672  525888  13.02  java
11:34:00 PM  1000      1453     23.08      0.00 1612672  526012  13.02  java
11:34:01 PM  1000      1453      1.04      0.00 1612672  526012  13.02  java
11:34:02 PM  1000      1453      0.00      0.00 1612672  526012  13.02  java
11:34:03 PM  1000      1453     20.48      0.00 1612672  526012  13.02  java
11:34:04 PM  1000      1453     28.72      0.00 1612672  526324  13.03  java
11:34:05 PM  1000      1453      4.17      0.00 1612672  526324  13.03  java
11:34:06 PM  1000      1453      0.00      0.00 1612672  526324  13.03  java
11:34:07 PM  1000      1453      0.00      0.00 1612672  526324  13.03  java
Average:     1000      1453     11.96      0.00 1612672  525943  13.02  java
