Linux 4.15.0-124-generic (bookstore) 	12/09/2020 	_x86_64_	(1 CPU)

10:20:16 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:20:17 PM  1000      1807    338.04      0.00 1602636  482352  11.94  java
10:20:18 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:19 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:20 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:21 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:22 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:23 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:24 PM  1000      1807      2.13      0.00 1602636  482352  11.94  java
10:20:25 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:26 PM  1000      1807      1.08      0.00 1602636  482352  11.94  java
10:20:27 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:28 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:29 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:30 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:31 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:32 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:33 PM  1000      1807     10.75      0.00 1602636  482352  11.94  java
10:20:34 PM  1000      1807      0.00      0.00 1602636  482352  11.94  java
10:20:35 PM  1000      1807      1.10      0.00 1602636  482416  11.94  java
10:20:36 PM  1000      1807      9.64      0.00 1602636  482416  11.94  java
10:20:37 PM  1000      1807      8.99      0.00 1602636  482416  11.94  java
10:20:38 PM  1000      1807   1721.62      0.00 1607556  487428  12.07  java
10:20:39 PM  1000      1807   1533.33      0.00 1613224  492624  12.20  java
10:20:40 PM  1000      1807      0.00      0.00 1613224  492624  12.20  java
10:20:41 PM  1000      1807      1.06      0.00 1613224  492624  12.20  java
10:20:42 PM  1000      1807      7.59      0.00 1613224  492624  12.20  java
10:20:43 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:44 PM  1000      1807      3.30      0.00 1597772  477992  11.83  java
10:20:45 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:46 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:47 PM  1000      1807      4.65      0.00 1597772  477992  11.83  java
10:20:48 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:49 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:50 PM  1000      1807      0.00      0.00 1597772  477992  11.83  java
10:20:51 PM  1000      1807      6.02      0.00 1597772  478124  11.84  java
10:20:52 PM  1000      1807      0.00      0.00 1597772  478124  11.84  java
10:20:53 PM  1000      1807      0.00      0.00 1597772  478124  11.84  java
10:20:54 PM  1000      1807   5698.21      0.00 1611440  490792  12.15  java
10:20:55 PM  1000      1807      0.00      0.00 1611440  490792  12.15  java
10:20:56 PM  1000      1807      0.00      0.00 1611440  490792  12.15  java
10:20:57 PM  1000      1807      2.20      0.00 1611440  490792  12.15  java
10:20:58 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:20:59 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:00 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:01 PM  1000      1807      1.08      0.00 1597772  478096  11.84  java
10:21:02 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:03 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:04 PM  1000      1807      1.10      0.00 1597772  478096  11.84  java
10:21:05 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:06 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:07 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:08 PM  1000      1807      1.22      0.00 1597772  478096  11.84  java
10:21:09 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:10 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:11 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:12 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:13 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:14 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
10:21:15 PM  1000      1807      2.20      0.00 1597772  478096  11.84  java
10:21:16 PM  1000      1807      0.00      0.00 1597772  478096  11.84  java
Average:     1000      1807    111.31      0.00 1601579  481547  11.92  java
