Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:51:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:51:20 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
10:51:21 PM  1000      1576    4.21    1.05    0.00    0.00    5.26     0  java
10:51:22 PM  1000      1576   19.15    1.06    0.00    0.00   20.21     0  java
10:51:23 PM  1000      1576   98.41   12.70    0.00    0.00  100.00     0  java
10:51:24 PM  1000      1576  100.00    8.20    0.00    0.00  100.00     0  java
10:51:25 PM  1000      1576   21.98    2.20    0.00    0.00   24.18     0  java
10:51:26 PM  1000      1576   33.33    1.15    0.00    0.00   34.48     0  java
10:51:27 PM  1000      1576   28.09    1.12    0.00    0.00   29.21     0  java
10:51:28 PM  1000      1576   11.34    5.15    0.00    0.00   16.49     0  java
10:51:29 PM  1000      1576   23.08    3.30    0.00    0.00   26.37     0  java
10:51:30 PM  1000      1576   32.58    2.25    0.00    0.00   34.83     0  java
10:51:31 PM  1000      1576   17.35   10.20    0.00    0.00   27.55     0  java
10:51:32 PM  1000      1576    7.29    0.00    0.00    0.00    7.29     0  java
10:51:33 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
10:51:34 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1576   22.83    2.90    0.00    0.00   25.72     -  java
