Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:41:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:41:08 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
10:41:09 PM  1000      1576    0.00    1.03    0.00    0.00    1.03     0  java
10:41:10 PM  1000      1576   29.21    3.37    0.00    0.00   32.58     0  java
10:41:11 PM  1000      1576   32.18    6.90    0.00    0.00   39.08     0  java
10:41:12 PM  1000      1576   37.93    0.00    0.00    0.00   37.93     0  java
10:41:13 PM  1000      1576   28.57    0.00    0.00    0.00   28.57     0  java
10:41:14 PM  1000      1576   52.50    0.00    0.00    0.00   52.50     0  java
10:41:15 PM  1000      1576   27.78    7.78    0.00    0.00   35.56     0  java
10:41:16 PM  1000      1576   27.17    0.00    0.00    0.00   27.17     0  java
10:41:17 PM  1000      1576   33.33    0.00    0.00    0.00   33.33     0  java
10:41:18 PM  1000      1576   35.23    0.00    0.00    0.00   35.23     0  java
10:41:19 PM  1000      1576   50.63    3.80    0.00    0.00   54.43     0  java
10:41:20 PM  1000      1576   13.48    2.25    0.00    0.00   15.73     0  java
10:41:21 PM  1000      1576    1.02    0.00    0.00    0.00    1.02     0  java
10:41:22 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1576   23.55    1.62    0.00    0.00   25.17     -  java
