Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:32:50 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:32:51 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:52 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
09:32:53 PM    dev8-0      1,00      0,00     80,00      0,00     80,00      0,00      1,00      0,40
09:32:54 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     32,00      0,40
09:32:55 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:56 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:57 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:32:58 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      0,00      0,40
09:32:59 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     37,00      0,40
09:33:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:33:03 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
09:33:04 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     41,00      0,40
09:33:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,47      0,00     10,40      0,00     22,29      0,01     15,86      0,19
