Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:35:31 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:35:32 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:33 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:34 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:35 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,00      1,00      0,40
09:35:36 PM    dev8-0      1,00      0,00     60,00      0,00     60,00      0,00      1,00      0,40
09:35:37 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     33,00      0,40
09:35:38 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:39 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:40 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
09:35:41 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      0,00      0,40
09:35:42 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
09:35:43 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:44 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:45 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:35:47 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      1,00      0,40
Average:       dev8-0      0,47      0,00      9,33      0,00     20,00      0,00     10,71      0,19
