Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:31:37 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:31:38 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:39 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:40 PM    dev8-0      2,00      0,00     48,00      0,00     24,00      0,03     16,00      1,20
09:31:41 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:42 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:43 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:44 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:45 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
09:31:46 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
09:31:47 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:48 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:49 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:31:50 PM    dev8-0      2,00      0,00     36,00      0,00     18,00      0,00      0,00      0,80
09:31:51 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     32,00      0,40
09:31:52 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,47      0,00      7,99      0,00     17,14      0,01     14,71      0,21
