Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:41:58 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:41:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:03 PM    dev8-0      1,00      0,00     56,00      0,00     56,00      0,00      1,00      0,40
09:42:04 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     37,00      0,40
09:42:05 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
09:42:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:08 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      1,00      0,40
09:42:09 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     40,00      0,40
09:42:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:42:13 PM    dev8-0      1,00      0,00     24,00      0,00     24,00      0,00      0,00      0,40
Average:       dev8-0      0,40      0,00      8,27      0,00     20,67      0,00     13,17      0,16
