Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:36:21 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:36:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:24 PM    dev8-0      2,00      0,00     44,00      0,00     22,00      0,03     15,50      0,80
09:36:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:27 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
09:36:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:29 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,40
09:36:30 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     33,00      0,40
09:36:31 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:32 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:33 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:36:34 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      0,00      0,40
09:36:35 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     36,00      0,40
09:36:36 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,47      0,00      7,99      0,00     17,14      0,01     14,43      0,19
