Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:41:09 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:41:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:13 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:14 PM    dev8-0      1,00      0,00     68,00      0,00     68,00      0,00      1,00      0,40
09:41:15 PM    dev8-0      0,99      0,00      3,96      0,00      4,00      0,03     35,00      0,40
09:41:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:18 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:19 PM    dev8-0      2,00      0,00     36,00      0,00     18,00      0,00      0,50      0,80
09:41:20 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     40,00      0,40
09:41:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:41:24 PM    dev8-0     47,00      0,00    232,00      0,00      4,94      0,08      2,89      3,20
Average:       dev8-0      3,46      0,00     22,92      0,00      6,62      0,01      4,10      0,35
