Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:37:16 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:37:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:18 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:19 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:20 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:21 PM    dev8-0      1,00      0,00     60,00      0,00     60,00      0,00      1,00      0,40
09:37:22 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     53,00      0,40
09:37:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:26 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      0,00      0,40
09:37:27 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,10     98,00      0,40
09:37:28 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
09:37:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:30 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:37:31 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
Average:       dev8-0      0,40      0,00      8,80      0,00     22,00      0,01     25,50      0,16
