Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

10:02:07 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
10:02:08 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:09 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:12 PM    dev8-0      0,99      0,00     59,41      0,00     60,00      0,00      0,00      0,40
10:02:13 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     55,00      0,40
10:02:14 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:17 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
10:02:18 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     34,00      0,40
10:02:19 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:20 PM    dev8-0      3,00      0,00     44,00      0,00     14,67      0,03     11,00      0,80
10:02:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:22 PM    dev8-0     46,00      0,00    708,00      0,00     15,39      0,06      3,07      2,00
Average:       dev8-0      3,53      0,00     55,70      0,00     15,77      0,01      4,98      0,29
