Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

10:10:12 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
10:10:13 PM    dev8-0      2,00      0,00     44,00      0,00     22,00      0,06     31,50      0,80
10:10:14 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:18 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,40
10:10:19 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     31,00      0,40
10:10:20 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:23 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
10:10:24 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     33,00      0,40
10:10:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:10:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,40      0,00      6,67      0,00     16,67      0,01     21,33      0,16
