Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

10:04:58 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
10:04:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:00 PM    dev8-0      3,00      0,00     80,00      0,00     26,67      0,03     11,67      0,80
10:05:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:02 PM    dev8-0      1,00     72,00      0,00      0,00     72,00      0,01     15,00      0,80
10:05:03 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:05 PM    dev8-0      1,00      0,00     92,00      0,00     92,00      0,00      1,00      0,40
10:05:06 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     56,00      0,40
10:05:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:08 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:09 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:10 PM    dev8-0      1,00      0,00     24,00      0,00     24,00      0,00      0,00      0,40
10:05:11 PM    dev8-0     27,00      0,00    136,00      0,00      5,04      0,05      3,33      1,20
10:05:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:05:13 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      2,27      4,80     22,40      0,00     12,00      0,01      5,79      0,27
