Linux 4.15.0-124-generic (bookstore) 	12/17/2020 	_x86_64_	(1 CPU)

09:58:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:58:19 PM  1000      1893   37.04    6.17    0.00    0.00   43.21     0  java
09:58:20 PM  1000      1893  100.00   20.59    0.00    0.00  100.00     0  java
09:58:21 PM  1000      1893   28.21    1.28    0.00    0.00   29.49     0  java
09:58:22 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:58:23 PM  1000      1893   31.65    2.53    0.00    0.00   34.18     0  java
09:58:24 PM  1000      1893   30.26    9.21    0.00    0.00   39.47     0  java
09:58:25 PM  1000      1893   43.06   20.83    0.00    0.00   63.89     0  java
09:58:26 PM  1000      1893   14.94    5.75    0.00    0.00   20.69     0  java
09:58:27 PM  1000      1893   67.74   24.19    0.00    0.00   91.94     0  java
09:58:28 PM  1000      1893   41.33    5.33    0.00    0.00   46.67     0  java
09:58:29 PM  1000      1893  100.00   68.29    0.00    0.00  100.00     0  java
09:58:30 PM  1000      1893   66.10   62.71    0.00    0.00  100.00     0  java
09:58:31 PM  1000      1893   66.67  100.00    0.00    0.00  100.00     0  java
09:58:32 PM  1000      1893  100.00   34.55    0.00    0.00  100.00     0  java
09:58:33 PM  1000      1893   77.08   95.83    0.00    0.00  100.00     0  java
09:58:34 PM  1000      1893  100.00   70.00    0.00    0.00  100.00     0  java
09:58:35 PM  1000      1893  100.00   86.27    0.00    0.00  100.00     0  java
09:58:36 PM  1000      1893   82.69   94.23    0.00    0.00  100.00     0  java
09:58:37 PM  1000      1893  100.00   89.58    0.00    0.00  100.00     0  java
09:58:38 PM  1000      1893  100.00   83.67    0.00    0.00  100.00     0  java
09:58:39 PM  1000      1893   96.00   84.00    0.00    0.00  100.00     0  java
09:58:40 PM  1000      1893  100.00   84.44    0.00    0.00  100.00     0  java
09:58:41 PM  1000      1893   74.29  100.00    0.00    0.00  100.00     0  java
09:58:42 PM  1000      1893    5.62    6.74    0.00    0.00   12.36     0  java
09:58:43 PM  1000      1893   23.94   33.80    0.00    0.00   57.75     0  java
09:58:44 PM  1000      1893   68.29  100.00    0.00    0.00  100.00     0  java
09:58:45 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:58:46 PM  1000      1893   26.83    3.66    0.00    0.00   30.49     0  java
09:58:47 PM  1000      1893  100.00  100.00    0.00    0.00  100.00     0  java
09:58:48 PM  1000      1893   15.66    7.23    0.00    0.00   22.89     0  java
09:58:49 PM  1000      1893   59.57  100.00    0.00    0.00  100.00     0  java
09:58:50 PM  1000      1893   16.05   16.05    0.00    0.00   32.10     0  java
09:58:51 PM  1000      1893   14.63    7.32    0.00    0.00   21.95     0  java
09:58:52 PM  1000      1893   19.51    9.76    0.00    0.00   29.27     0  java
09:58:53 PM  1000      1893   64.10  100.00    0.00    0.00  100.00     0  java
09:58:54 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:58:55 PM  1000      1893   41.94   45.16    0.00    0.00   87.10     0  java
09:58:56 PM  1000      1893   44.44   55.56    0.00    0.00  100.00     0  java
09:58:57 PM  1000      1893    1.03    0.00    0.00    0.00    1.03     0  java
09:58:58 PM  1000      1893   14.29   11.90    0.00    0.00   26.19     0  java
09:58:59 PM  1000      1893   83.33  100.00    0.00    0.00  100.00     0  java
09:59:00 PM  1000      1893    0.00    1.04    0.00    0.00    1.04     0  java
09:59:01 PM  1000      1893   11.25   18.75    0.00    0.00   30.00     0  java
09:59:02 PM  1000      1893   46.94   79.59    0.00    0.00  100.00     0  java
09:59:03 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:04 PM  1000      1893    4.44    5.56    0.00    0.00   10.00     0  java
09:59:05 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:06 PM  1000      1893   41.38   55.17    0.00    0.00   96.55     0  java
09:59:07 PM  1000      1893   48.33   35.00    0.00    0.00   83.33     0  java
09:59:08 PM  1000      1893    1.04    0.00    0.00    0.00    1.04     0  java
09:59:09 PM  1000      1893    4.30    0.00    0.00    0.00    4.30     0  java
09:59:10 PM  1000      1893   56.41  100.00    0.00    0.00  100.00     0  java
09:59:11 PM  1000      1893    9.30    5.81    0.00    0.00   15.12     0  java
09:59:12 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:13 PM  1000      1893    4.35    5.43    0.00    0.00    9.78     0  java
09:59:14 PM  1000      1893    0.00    1.04    0.00    0.00    1.04     0  java
09:59:15 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:16 PM  1000      1893    3.16    0.00    0.00    0.00    3.16     0  java
09:59:17 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:18 PM  1000      1893    1.04    0.00    0.00    0.00    1.04     0  java
09:59:19 PM  1000      1893    1.05    1.05    0.00    0.00    2.11     0  java
09:59:20 PM  1000      1893    1.03    0.00    0.00    0.00    1.03     0  java
09:59:21 PM  1000      1893    3.16    0.00    0.00    0.00    3.16     0  java
09:59:22 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:23 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:24 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:25 PM  1000      1893    1.04    1.04    0.00    0.00    2.08     0  java
09:59:26 PM  1000      1893    3.19    0.00    0.00    0.00    3.19     0  java
09:59:27 PM  1000      1893    1.02    0.00    0.00    0.00    1.02     0  java
09:59:28 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:29 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:30 PM  1000      1893    0.00    1.04    0.00    0.00    1.04     0  java
09:59:31 PM  1000      1893    1.05    1.05    0.00    0.00    2.11     0  java
09:59:32 PM  1000      1893    2.06    3.09    0.00    0.00    5.15     0  java
09:59:33 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:34 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:35 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:36 PM  1000      1893    3.19    1.06    0.00    0.00    4.26     0  java
09:59:37 PM  1000      1893    0.00    2.08    0.00    0.00    2.08     0  java
09:59:38 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:39 PM  1000      1893    0.00    1.03    0.00    0.00    1.03     0  java
09:59:40 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:41 PM  1000      1893    7.69    0.00    0.00    0.00    7.69     0  java
09:59:42 PM  1000      1893    3.12    0.00    0.00    0.00    3.12     0  java
09:59:43 PM  1000      1893    0.00    1.03    0.00    0.00    1.03     0  java
09:59:44 PM  1000      1893    1.03    0.00    0.00    0.00    1.03     0  java
09:59:45 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:46 PM  1000      1893    1.05    0.00    0.00    0.00    1.05     0  java
09:59:47 PM  1000      1893    0.00    1.03    0.00    0.00    1.03     0  java
09:59:48 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:49 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:50 PM  1000      1893    0.00    0.00    0.00    0.00    0.00     0  java
09:59:51 PM  1000      1893    1.05    1.05    0.00    0.00    2.11     0  java
09:59:52 PM  1000      1893    1.05    0.00    0.00    0.00    1.05     0  java

Average:     1000      1893   18.45   16.28    0.00    0.00   34.73     -  java
