Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

10:34:34 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:34:35 PM  1000      1825    6.38    1.06    0.00    0.00    7.45     0  java
10:34:36 PM  1000      1825    1.05    1.05    0.00    0.00    2.11     0  java
10:34:37 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:34:38 PM  1000      1825   13.95    5.81    0.00    0.00   19.77     0  java
10:34:39 PM  1000      1825    0.00    2.11    0.00    0.00    2.11     0  java
10:34:40 PM  1000      1825    0.00    1.02    0.00    0.00    1.02     0  java
10:34:41 PM  1000      1825    5.68   10.23    0.00    0.00   15.91     0  java
10:34:42 PM  1000      1825    1.04    0.00    0.00    0.00    1.04     0  java
10:34:43 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:34:44 PM  1000      1825    1.05    1.05    0.00    0.00    2.11     0  java
10:34:45 PM  1000      1825   11.49    3.45    0.00    0.00   14.94     0  java
10:34:46 PM  1000      1825    2.11    3.16    0.00    0.00    5.26     0  java
10:34:47 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:34:48 PM  1000      1825    9.20    5.75    0.00    0.00   14.94     0  java
10:34:49 PM  1000      1825    0.00    1.01    0.00    0.00    1.01     0  java
10:34:50 PM  1000      1825   35.96    0.00    0.00    0.00   35.96     0  java
10:34:51 PM  1000      1825   51.56   68.75    0.00    0.00  100.00     0  java
10:34:52 PM  1000      1825   50.94  100.00    0.00    0.00  100.00     0  java
10:34:53 PM  1000      1825   41.33   29.33    0.00    0.00   70.67     0  java
10:34:54 PM  1000      1825   11.49   14.94    0.00    0.00   26.44     0  java
10:34:55 PM  1000      1825   61.54   67.31    0.00    0.00  100.00     0  java
10:34:56 PM  1000      1825   36.76   52.94    0.00    0.00   89.71     0  java
10:34:57 PM  1000      1825   70.37   64.81    0.00    0.00  100.00     0  java
10:34:58 PM  1000      1825   36.36  100.00    0.00    0.00  100.00     0  java
10:34:59 PM  1000      1825    4.88   21.95    0.00    0.00   26.83     0  java
10:35:00 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:35:01 PM  1000      1825    5.26    0.00    0.00    0.00    5.26     0  java
10:35:02 PM  1000      1825   29.17  100.00    0.00    0.00  100.00     0  java
10:35:03 PM  1000      1825    1.03    0.00    0.00    0.00    1.03     0  java
10:35:04 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:35:05 PM  1000      1825   26.00  100.00    0.00    0.00  100.00     0  java
10:35:06 PM  1000      1825    0.00   16.09    0.00    0.00   16.09     0  java
10:35:08 PM  1000      1825   11.63   10.47    0.00    0.00   22.09     0  java
10:35:09 PM  1000      1825   70.73  100.00    0.00    0.00  100.00     0  java
10:35:10 PM  1000      1825   11.76   10.59    0.00    0.00   22.35     0  java
10:35:11 PM  1000      1825   19.64   71.43    0.00    0.00   91.07     0  java
10:35:12 PM  1000      1825    4.30    3.23    0.00    0.00    7.53     0  java
10:35:13 PM  1000      1825   27.45   92.16    0.00    0.00  100.00     0  java
10:35:14 PM  1000      1825    3.61   15.66    0.00    0.00   19.28     0  java
10:35:15 PM  1000      1825    7.22    0.00    0.00    0.00    7.22     0  java
10:35:16 PM  1000      1825   20.37   85.19    0.00    0.00  100.00     0  java
10:35:17 PM  1000      1825   16.42   46.27    0.00    0.00   62.69     0  java
10:35:18 PM  1000      1825    5.41   35.14    0.00    0.00   40.54     0  java
10:35:19 PM  1000      1825   40.82   87.76    0.00    0.00  100.00     0  java
10:35:20 PM  1000      1825    2.06    1.03    0.00    0.00    3.09     0  java
10:35:21 PM  1000      1825   12.00   34.67    0.00    0.00   46.67     0  java
10:35:22 PM  1000      1825    6.02   14.46    0.00    0.00   20.48     0  java
10:35:23 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:35:24 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:35:25 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java

Average:     1000      1825   11.86   21.03    0.00    0.00   32.89     -  java
