Linux 4.15.0-124-generic (bookstore) 	03/04/2021 	_x86_64_	(1 CPU)

08:55:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:55:04 PM  1000      1940    0.00    0.00    0.00    0.00    0.00     0  java
08:55:05 PM  1000      1940    1.02    0.00    0.00    0.00    1.02     0  java
08:55:06 PM  1000      1940  100.00   18.37    0.00    0.00  100.00     0  java
08:55:07 PM  1000      1940  100.00   16.67    0.00    0.00  100.00     0  java
08:55:08 PM  1000      1940   15.66    0.00    0.00    0.00   15.66     0  java
08:55:09 PM  1000      1940   44.00    1.33    0.00    0.00   45.33     0  java
08:55:10 PM  1000      1940   30.86    1.23    0.00    0.00   32.10     0  java
08:55:11 PM  1000      1940   73.02   12.70    0.00    0.00   85.71     0  java
08:55:12 PM  1000      1940   59.70   16.42    0.00    0.00   76.12     0  java
08:55:13 PM  1000      1940   76.71    4.11    0.00    0.00   80.82     0  java
08:55:14 PM  1000      1940  100.00   27.66    0.00    0.00  100.00     0  java
08:55:15 PM  1000      1940  100.00   30.51    0.00    0.00  100.00     0  java
08:55:16 PM  1000      1940  100.00    8.77    0.00    0.00  100.00     0  java
08:55:17 PM  1000      1940  100.00    5.66    0.00    0.00  100.00     0  java
08:55:18 PM  1000      1940  100.00   18.33    0.00    0.00  100.00     0  java
08:55:19 PM  1000      1940  100.00   12.50    0.00    0.00  100.00     0  java
08:55:20 PM  1000      1940  100.00   13.73    0.00    0.00  100.00     0  java
08:55:21 PM  1000      1940   35.90    1.28    0.00    0.00   37.18     0  java
08:55:22 PM  1000      1940    7.78    0.00    0.00    0.00    7.78     0  java
08:55:23 PM  1000      1940   54.29    1.43    0.00    0.00   55.71     0  java
08:55:24 PM  1000      1940   24.10    4.82    0.00    0.00   28.92     0  java
08:55:25 PM  1000      1940   39.73    4.11    0.00    0.00   43.84     0  java
08:55:26 PM  1000      1940   98.21    5.36    0.00    0.00  100.00     0  java
08:55:27 PM  1000      1940   33.75    0.00    0.00    0.00   33.75     0  java
08:55:28 PM  1000      1940   53.12   18.75    0.00    0.00   71.88     0  java
08:55:29 PM  1000      1940    4.30    0.00    0.00    0.00    4.30     0  java
08:55:30 PM  1000      1940   60.94    3.12    0.00    0.00   64.06     0  java
08:55:31 PM  1000      1940    8.99    0.00    0.00    0.00    8.99     0  java
08:55:32 PM  1000      1940   57.14   15.87    0.00    0.00   73.02     0  java
08:55:33 PM  1000      1940   17.24    0.00    0.00    0.00   17.24     0  java
08:55:34 PM  1000      1940   27.27    5.19    0.00    0.00   32.47     0  java
08:55:35 PM  1000      1940   41.43   11.43    0.00    0.00   52.86     0  java
08:55:36 PM  1000      1940   37.14   14.29    0.00    0.00   51.43     0  java
08:55:37 PM  1000      1940    2.08    2.08    0.00    0.00    4.17     0  java
08:55:38 PM  1000      1940    4.26    1.06    0.00    0.00    5.32     0  java
08:55:39 PM  1000      1940    2.11    0.00    0.00    0.00    2.11     0  java
08:55:40 PM  1000      1940    0.00    0.00    0.00    0.00    0.00     0  java
08:55:41 PM  1000      1940    1.04    0.00    0.00    0.00    1.04     0  java
08:55:42 PM  1000      1940    0.00    0.00    0.00    0.00    0.00     0  java
08:55:43 PM  1000      1940    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1940   44.34    5.52    0.00    0.00   49.87     -  java
