Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

10:24:15 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:24:16 PM  1000      1825    4.40    2.20    0.00    0.00    6.59     0  java
10:24:17 PM  1000      1825    1.03    1.03    0.00    0.00    2.06     0  java
10:24:18 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:24:19 PM  1000      1825    6.02   13.25    0.00    0.00   19.28     0  java
10:24:20 PM  1000      1825    1.03    0.00    0.00    0.00    1.03     0  java
10:24:21 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:24:22 PM  1000      1825   13.58    9.88    0.00    0.00   23.46     0  java
10:24:23 PM  1000      1825    2.11    2.11    0.00    0.00    4.21     0  java
10:24:24 PM  1000      1825    1.04    0.00    0.00    0.00    1.04     0  java
10:24:25 PM  1000      1825    9.52   13.10    0.00    0.00   22.62     0  java
10:24:26 PM  1000      1825    4.35    3.26    0.00    0.00    7.61     0  java
10:24:27 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:24:28 PM  1000      1825    1.05    2.11    0.00    0.00    3.16     0  java
10:24:29 PM  1000      1825   52.56    0.00    0.00    0.00   52.56     0  java
10:24:30 PM  1000      1825   23.46   35.80    0.00    0.00   59.26     0  java
10:24:31 PM  1000      1825   21.52   17.72    0.00    0.00   39.24     0  java
10:24:32 PM  1000      1825   82.69   73.08    0.00    0.00  100.00     0  java
10:24:33 PM  1000      1825   49.32   34.25    0.00    0.00   83.56     0  java
10:24:34 PM  1000      1825   48.39   64.52    0.00    0.00  100.00     0  java
10:24:35 PM  1000      1825   72.22   74.07    0.00    0.00  100.00     0  java
10:24:36 PM  1000      1825   42.65   55.88    0.00    0.00   98.53     0  java
10:24:37 PM  1000      1825   79.59  100.00    0.00    0.00  100.00     0  java
10:24:38 PM  1000      1825   38.30  100.00    0.00    0.00  100.00     0  java
10:24:39 PM  1000      1825    0.00    3.12    0.00    0.00    3.12     0  java
10:24:40 PM  1000      1825    2.15    3.23    0.00    0.00    5.38     0  java
10:24:41 PM  1000      1825    5.32    3.19    0.00    0.00    8.51     0  java
10:24:42 PM  1000      1825   16.00  100.00    0.00    0.00  100.00     0  java
10:24:43 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:24:44 PM  1000      1825    2.13    4.26    0.00    0.00    6.38     0  java
10:24:45 PM  1000      1825   10.11    3.37    0.00    0.00   13.48     0  java
10:24:46 PM  1000      1825   34.04  100.00    0.00    0.00  100.00     0  java
10:24:47 PM  1000      1825    0.00    1.03    0.00    0.00    1.03     0  java
10:24:48 PM  1000      1825    1.11    5.56    0.00    0.00    6.67     0  java
10:24:49 PM  1000      1825   46.81  100.00    0.00    0.00  100.00     0  java
10:24:50 PM  1000      1825    3.53   12.94    0.00    0.00   16.47     0  java
10:24:51 PM  1000      1825    0.00    1.04    0.00    0.00    1.04     0  java
10:24:52 PM  1000      1825    3.37    7.87    0.00    0.00   11.24     0  java
10:24:53 PM  1000      1825   34.62   80.77    0.00    0.00  100.00     0  java
10:24:54 PM  1000      1825    3.26    5.43    0.00    0.00    8.70     0  java
10:24:55 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:24:56 PM  1000      1825   18.46   52.31    0.00    0.00   70.77     0  java
10:24:57 PM  1000      1825    4.94   19.75    0.00    0.00   24.69     0  java
10:24:58 PM  1000      1825    3.30    5.49    0.00    0.00    8.79     0  java
10:24:59 PM  1000      1825    3.30    3.30    0.00    0.00    6.59     0  java
10:25:00 PM  1000      1825   16.13   61.29    0.00    0.00   77.42     0  java
10:25:01 PM  1000      1825    0.00    1.02    0.00    0.00    1.02     0  java
10:25:02 PM  1000      1825    1.12    8.99    0.00    0.00   10.11     0  java
10:25:03 PM  1000      1825    2.30   10.34    0.00    0.00   12.64     0  java
10:25:04 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:25:05 PM  1000      1825   19.28    4.82    0.00    0.00   24.10     0  java
10:25:06 PM  1000      1825    9.88   23.46    0.00    0.00   33.33     0  java
10:25:07 PM  1000      1825    2.27   13.64    0.00    0.00   15.91     0  java
10:25:08 PM  1000      1825    0.00    5.43    0.00    0.00    5.43     0  java
10:25:09 PM  1000      1825    7.69   21.79    0.00    0.00   29.49     0  java
10:25:10 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:25:11 PM  1000      1825    2.15    1.08    0.00    0.00    3.23     0  java
10:25:12 PM  1000      1825   16.44   24.66    0.00    0.00   41.10     0  java
10:25:13 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:25:14 PM  1000      1825    4.60    9.20    0.00    0.00   13.79     0  java
10:25:15 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:25:16 PM  1000      1825   15.49   33.80    0.00    0.00   49.30     0  java
10:25:17 PM  1000      1825    4.88   19.51    0.00    0.00   24.39     0  java
10:25:18 PM  1000      1825    2.35   11.76    0.00    0.00   14.12     0  java
10:25:19 PM  1000      1825   12.00   26.67    0.00    0.00   38.67     0  java
10:25:20 PM  1000      1825    2.13    0.00    0.00    0.00    2.13     0  java
10:25:21 PM  1000      1825    1.04    0.00    0.00    0.00    1.04     0  java
10:25:22 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:25:23 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java

Average:     1000      1825    9.79   15.72    0.00    0.00   25.51     -  java
