Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

10:26:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:26:07 PM  1000      1825    5.56    3.33    0.00    0.00    8.89     0  java
10:26:08 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:09 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:10 PM  1000      1825    7.53    0.00    0.00    0.00    7.53     0  java
10:26:11 PM  1000      1825    3.23    0.00    0.00    0.00    3.23     0  java
10:26:12 PM  1000      1825    1.03    0.00    0.00    0.00    1.03     0  java
10:26:13 PM  1000      1825    8.89    2.22    0.00    0.00   11.11     0  java
10:26:14 PM  1000      1825    2.13    4.26    0.00    0.00    6.38     0  java
10:26:15 PM  1000      1825    0.00    3.19    0.00    0.00    3.19     0  java
10:26:16 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:17 PM  1000      1825    1.09    4.35    0.00    0.00    5.43     0  java
10:26:18 PM  1000      1825    2.06    0.00    0.00    0.00    2.06     0  java
10:26:19 PM  1000      1825    4.35    3.26    0.00    0.00    7.61     0  java
10:26:20 PM  1000      1825    2.13    1.06    0.00    0.00    3.19     0  java
10:26:21 PM  1000      1825    3.23    3.23    0.00    0.00    6.45     0  java
10:26:22 PM  1000      1825    1.04    0.00    0.00    0.00    1.04     0  java
10:26:23 PM  1000      1825   27.71    4.82    0.00    0.00   32.53     0  java
10:26:24 PM  1000      1825   27.91   15.12    0.00    0.00   43.02     0  java
10:26:25 PM  1000      1825   82.46   56.14    0.00    0.00  100.00     0  java
10:26:26 PM  1000      1825   45.90   81.97    0.00    0.00  100.00     0  java
10:26:27 PM  1000      1825   44.59   29.73    0.00    0.00   74.32     0  java
10:26:28 PM  1000      1825   72.92  100.00    0.00    0.00  100.00     0  java
10:26:29 PM  1000      1825   41.38   86.21    0.00    0.00  100.00     0  java
10:26:30 PM  1000      1825   52.63   77.19    0.00    0.00  100.00     0  java
10:26:31 PM  1000      1825   82.22  100.00    0.00    0.00  100.00     0  java
10:26:32 PM  1000      1825    4.48   55.22    0.00    0.00   59.70     0  java
10:26:33 PM  1000      1825    2.06    0.00    0.00    0.00    2.06     0  java
10:26:34 PM  1000      1825    9.86   42.25    0.00    0.00   52.11     0  java
10:26:35 PM  1000      1825    0.00    1.05    0.00    0.00    1.05     0  java
10:26:36 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:37 PM  1000      1825    1.05    0.00    0.00    0.00    1.05     0  java
10:26:38 PM  1000      1825   11.54   21.79    0.00    0.00   33.33     0  java
10:26:39 PM  1000      1825    8.33   37.50    0.00    0.00   45.83     0  java
10:26:40 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:41 PM  1000      1825    2.41   16.87    0.00    0.00   19.28     0  java
10:26:42 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:43 PM  1000      1825    0.00    4.30    0.00    0.00    4.30     0  java
10:26:44 PM  1000      1825    2.22    6.67    0.00    0.00    8.89     0  java
10:26:45 PM  1000      1825    2.17    4.35    0.00    0.00    6.52     0  java
10:26:46 PM  1000      1825    2.15    1.08    0.00    0.00    3.23     0  java
10:26:47 PM  1000      1825   14.29   35.71    0.00    0.00   50.00     0  java
10:26:48 PM  1000      1825   10.00   45.71    0.00    0.00   55.71     0  java
10:26:49 PM  1000      1825    0.00   10.00    0.00    0.00   10.00     0  java
10:26:50 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:51 PM  1000      1825    0.00    1.05    0.00    0.00    1.05     0  java
10:26:52 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:53 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:54 PM  1000      1825    1.04    0.00    0.00    0.00    1.04     0  java
10:26:55 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:26:56 PM  1000      1825    3.00    2.00    0.00    0.00    5.00     0  java
10:26:57 PM  1000      1825   41.30  100.00    0.00    0.00  100.00     0  java
10:26:58 PM  1000      1825    1.03    0.00    0.00    0.00    1.03     0  java
10:26:59 PM  1000      1825    4.00    0.00    0.00    0.00    4.00     0  java
10:27:00 PM  1000      1825   30.61   91.84    0.00    0.00  100.00     0  java
10:27:01 PM  1000      1825    2.13    1.06    0.00    0.00    3.19     0  java
10:27:02 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:27:03 PM  1000      1825   16.18   45.59    0.00    0.00   61.76     0  java
10:27:04 PM  1000      1825    5.88   10.59    0.00    0.00   16.47     0  java
10:27:05 PM  1000      1825   10.26   21.79    0.00    0.00   32.05     0  java
10:27:06 PM  1000      1825    8.97   24.36    0.00    0.00   33.33     0  java
10:27:07 PM  1000      1825    4.49    4.49    0.00    0.00    8.99     0  java
10:27:08 PM  1000      1825   45.45   67.27    0.00    0.00  100.00     0  java
10:27:09 PM  1000      1825    0.00    1.03    0.00    0.00    1.03     0  java
10:27:10 PM  1000      1825    3.37    8.99    0.00    0.00   12.36     0  java
10:27:11 PM  1000      1825    7.41   16.05    0.00    0.00   23.46     0  java
10:27:12 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:27:13 PM  1000      1825    2.11    3.16    0.00    0.00    5.26     0  java
10:27:14 PM  1000      1825   25.45   87.27    0.00    0.00  100.00     0  java
10:27:15 PM  1000      1825    1.12    8.99    0.00    0.00   10.11     0  java
10:27:16 PM  1000      1825    3.37    5.62    0.00    0.00    8.99     0  java
10:27:17 PM  1000      1825    2.20    4.40    0.00    0.00    6.59     0  java
10:27:18 PM  1000      1825    1.03    0.00    0.00    0.00    1.03     0  java
10:27:19 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:27:20 PM  1000      1825   27.50    7.50    0.00    0.00   35.00     0  java
10:27:21 PM  1000      1825   14.52   59.68    0.00    0.00   74.19     0  java
10:27:22 PM  1000      1825    0.00    1.03    0.00    0.00    1.03     0  java
10:27:23 PM  1000      1825    1.05    0.00    0.00    0.00    1.05     0  java
10:27:24 PM  1000      1825    0.00    1.03    0.00    0.00    1.03     0  java
10:27:25 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java
10:27:26 PM  1000      1825    1.05    1.05    0.00    0.00    2.11     0  java
10:27:27 PM  1000      1825    0.00    0.00    0.00    0.00    0.00     0  java

Average:     1000      1825    7.85   13.20    0.00    0.00   21.04     -  java
