Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:23:13 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:23:14 PM    dev8-0      2,00      0,00     36,00      0,00     18,00      0,03     16,00      0,80
08:23:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:18 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:19 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      0,00      0,40
08:23:20 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     33,00      0,40
08:23:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:24 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
08:23:25 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     48,00      0,40
08:23:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:23:28 PM    dev8-0      2,00      0,00      8,00      0,00      4,00      0,00      0,50      0,40
Average:       dev8-0      0,53      0,00      6,67      0,00     12,50      0,01     14,38      0,19
