Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:19:00 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:19:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:02 PM    dev8-0      3,00      0,00     44,00      0,00     14,67      0,03     10,67      0,80
08:19:03 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:07 PM    dev8-0      2,00      0,00     36,00      0,00     18,00      0,04     18,50      0,80
08:19:08 PM    dev8-0      2,00      0,00     52,00      0,00     26,00      0,00      0,50      0,80
08:19:09 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     36,00      0,40
08:19:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:11 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:13 PM    dev8-0     11,00      0,00    100,00      0,00      9,09      0,00      1,36      0,80
08:19:14 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     52,00      0,40
08:19:15 PM    dev8-0      2,00      0,00      8,00      0,00      4,00      0,00      0,50      0,80
Average:       dev8-0      1,47      0,00     16,53      0,00     11,27      0,01      7,91      0,32
